"","X1","X2","count"
"12329",7,6,587
"12330",7,10,587
"12331",8,9,587
"12332",8,14,587
"12333",9,1,587
"12334",9,8,587
"12335",10,7,587
"12336",10,13,587
"12337",10,14,587
"12338",11,7,587
"12339",11,13,587
"12340",12,6,587
"12341",13,NA,587
"12342",14,8,587
"12343",14,10,587
"12344",15,15,587
"12345",16,16,587
"12346",1,9,588
"12347",2,NA,588
"12348",3,2,588
"12349",3,5,588
"12350",4,4,588
"12351",5,3,588
"12352",6,6,588
"12353",7,10,588
"12354",8,8,588
"12355",9,15,588
"12356",10,7,588
"12357",11,11,588
"12358",12,12,588
"12359",13,NA,588
"12360",14,14,588
"12361",15,7,588
"12362",16,13,588
"12363",1,1,589
"12364",2,2,589
"12365",3,3,589
"12366",4,4,589
"12367",5,5,589
"12368",6,6,589
"12369",7,NA,589
"12370",8,9,589
"12371",8,10,589
"12372",9,8,589
"12373",9,15,589
"12374",10,11,589
"12375",11,NA,589
"12376",12,12,589
"12377",13,13,589
"12378",14,7,589
"12379",15,NA,589
"12380",16,16,589
"12381",1,1,590
"12382",2,3,590
"12383",2,12,590
"12384",3,2,590
"12385",4,7,590
"12386",5,5,590
"12387",6,2,590
"12388",6,3,590
"12389",6,12,590
"12390",7,4,590
"12391",7,10,590
"12392",8,8,590
"12393",9,9,590
"12394",10,7,590
"12395",10,11,590
"12396",11,10,590
"12397",12,2,590
"12398",12,6,590
"12399",13,13,590
"12400",14,14,590
"12401",15,15,590
"12402",16,16,590
"12403",1,16,591
"12404",2,3,591
"12405",3,2,591
"12406",3,15,591
"12407",4,5,591
"12408",5,4,591
"12409",6,12,591
"12410",7,11,591
"12411",8,8,591
"12412",9,9,591
"12413",10,10,591
"12414",11,7,591
"12415",12,6,591
"12416",12,13,591
"12417",13,12,591
"12418",14,14,591
"12419",15,3,591
"12420",16,1,591
"12421",1,1,592
"12422",2,2,592
"12423",3,3,592
"12424",4,5,592
"12425",5,4,592
"12426",6,6,592
"12427",7,11,592
"12428",8,9,592
"12429",8,16,592
"12430",9,8,592
"12431",10,7,592
"12432",10,8,592
"12433",10,14,592
"12434",11,7,592
"12435",12,12,592
"12436",13,13,592
"12437",14,10,592
"12438",15,15,592
"12439",16,8,592
"12440",1,1,593
"12441",2,3,593
"12442",3,2,593
"12443",3,14,593
"12444",4,4,593
"12445",5,5,593
"12446",6,12,593
"12447",7,7,593
"12448",8,8,593
"12449",9,9,593
"12450",10,11,593
"12451",11,10,593
"12452",12,6,593
"12453",13,13,593
"12454",14,3,593
"12455",15,15,593
"12456",16,16,593
"12457",1,1,594
"12458",2,14,594
"12459",3,NA,594
"12460",4,4,594
"12461",5,3,594
"12462",6,12,594
"12463",6,13,594
"12464",7,10,594
"12465",8,9,594
"12466",8,10,594
"12467",9,8,594
"12468",10,8,594
"12469",11,11,594
"12470",12,6,594
"12471",13,6,594
"12472",14,2,594
"12473",14,16,594
"12474",15,12,594
"12475",16,12,594
"12476",1,12,595
"12477",2,NA,595
"12478",3,3,595
"12479",4,NA,595
"12480",5,2,595
"12481",5,4,595
"12482",6,9,595
"12483",6,10,595
"12484",6,12,595
"12485",7,7,595
"12486",8,9,595
"12487",8,11,595
"12488",9,6,595
"12489",9,8,595
"12490",10,11,595
"12491",11,10,595
"12492",12,1,595
"12493",12,6,595
"12494",12,13,595
"12495",13,12,595
"12496",14,11,595
"12497",15,15,595
"12498",16,16,595
"12499",1,1,596
"12500",2,NA,596
"12501",3,13,596
"12502",4,4,596
"12503",5,7,596
"12504",6,7,596
"12505",6,12,596
"12506",7,6,596
"12507",8,9,596
"12508",9,8,596
"12509",10,14,596
"12510",11,14,596
"12511",12,6,596
"12512",12,13,596
"12513",13,3,596
"12514",13,12,596
"12515",14,10,596
"12516",14,11,596
"12517",15,15,596
"12518",16,2,596
"12519",1,NA,597
"12520",2,2,597
"12521",3,NA,597
"12522",4,NA,597
"12523",5,1,597
"12524",5,3,597
"12525",6,7,597
"12526",7,6,597
"12527",7,10,597
"12528",8,9,597
"12529",9,NA,597
"12530",10,11,597
"12531",10,14,597
"12532",11,10,597
"12533",12,12,597
"12534",13,4,597
"12535",14,10,597
"12536",15,1,597
"12537",16,4,597
"12538",1,5,598
"12539",2,3,598
"12540",3,2,598
"12541",3,15,598
"12542",4,14,598
"12543",5,9,598
"12544",5,10,598
"12545",6,12,598
"12546",7,10,598
"12547",8,12,598
"12548",9,NA,598
"12549",10,5,598
"12550",10,7,598
"12551",10,14,598
"12552",11,11,598
"12553",12,6,598
"12554",12,13,598
"12555",13,NA,598
"12556",14,10,598
"12557",15,NA,598
"12558",16,16,598
"12559",1,1,599
"12560",2,5,599
"12561",3,15,599
"12562",4,5,599
"12563",5,2,599
"12564",5,4,599
"12565",5,16,599
"12566",6,12,599
"12567",6,13,599
"12568",7,16,599
"12569",8,8,599
"12570",9,9,599
"12571",10,11,599
"12572",11,10,599
"12573",12,13,599
"12574",13,6,599
"12575",14,14,599
"12576",15,3,599
"12577",16,4,599
"12578",16,5,599
"12579",16,6,599
"12580",1,1,600
"12581",2,3,600
"12582",3,2,600
"12583",4,5,600
"12584",5,NA,600
"12585",6,11,600
"12586",7,13,600
"12587",8,NA,600
"12588",9,2,600
"12589",9,8,600
"12590",10,11,600
"12591",11,10,600
"12592",12,13,600
"12593",13,12,600
"12594",14,11,600
"12595",15,15,600
"12596",16,11,600
"12597",1,1,601
"12598",2,3,601
"12599",2,5,601
"12600",2,13,601
"12601",3,2,601
"12602",4,4,601
"12603",5,2,601
"12604",5,10,601
"12605",5,15,601
"12606",6,12,601
"12607",7,7,601
"12608",8,16,601
"12609",9,9,601
"12610",10,5,601
"12611",11,11,601
"12612",12,6,601
"12613",13,2,601
"12614",13,12,601
"12615",14,14,601
"12616",15,5,601
"12617",16,8,601
"12618",1,7,602
"12619",2,3,602
"12620",3,2,602
"12621",3,15,602
"12622",4,NA,602
"12623",5,8,602
"12624",6,12,602
"12625",7,1,602
"12626",7,8,602
"12627",8,4,602
"12628",8,7,602
"12629",8,9,602
"12630",8,10,602
"12631",9,8,602
"12632",10,NA,602
"12633",11,11,602
"12634",12,6,602
"12635",12,13,602
"12636",13,12,602
"12637",14,14,602
"12638",15,NA,602
"12639",16,16,602
"12640",1,9,603
"12641",1,13,603
"12642",2,12,603
"12643",3,NA,603
"12644",4,NA,603
"12645",5,15,603
"12646",6,3,603
"12647",7,7,603
"12648",8,8,603
"12649",9,10,603
"12650",10,NA,603
"12651",11,4,603
"12652",12,2,603
"12653",13,1,603
"12654",14,14,603
"12655",15,NA,603
"12656",16,16,603
"12657",1,1,604
"12658",2,3,604
"12659",2,5,604
"12660",3,2,604
"12661",4,9,604
"12662",5,2,604
"12663",5,9,604
"12664",6,13,604
"12665",7,9,604
"12666",7,10,604
"12667",8,11,604
"12668",9,4,604
"12669",10,7,604
"12670",10,14,604
"12671",11,NA,604
"12672",12,6,604
"12673",13,NA,604
"12674",14,10,604
"12675",15,15,604
"12676",16,16,604
"12677",1,1,605
"12678",2,10,605
"12679",3,NA,605
"12680",4,5,605
"12681",5,4,605
"12682",6,12,605
"12683",7,3,605
"12684",7,10,605
"12685",7,11,605
"12686",8,9,605
"12687",9,8,605
"12688",10,7,605
"12689",11,7,605
"12690",11,14,605
"12691",12,6,605
"12692",12,16,605
"12693",13,15,605
"12694",14,NA,605
"12695",15,NA,605
"12696",16,NA,605
"12697",1,1,606
"12698",2,13,606
"12699",3,NA,606
"12700",4,5,606
"12701",5,4,606
"12702",6,6,606
"12703",7,10,606
"12704",8,8,606
"12705",9,9,606
"12706",10,7,606
"12707",10,11,606
"12708",11,14,606
"12709",12,12,606
"12710",13,2,606
"12711",14,3,606
"12712",14,11,606
"12713",15,13,606
"12714",16,14,606
"12715",1,1,607
"12716",2,3,607
"12717",3,2,607
"12718",3,15,607
"12719",4,NA,607
"12720",5,5,607
"12721",6,NA,607
"12722",7,11,607
"12723",8,9,607
"12724",9,8,607
"12725",10,11,607
"12726",11,7,607
"12727",11,10,607
"12728",11,14,607
"12729",12,6,607
"12730",12,13,607
"12731",13,12,607
"12732",14,4,607
"12733",14,11,607
"12734",15,NA,607
"12735",16,16,607
"12736",1,NA,608
"12737",2,5,608
"12738",3,5,608
"12739",3,6,608
"12740",3,11,608
"12741",4,12,608
"12742",5,2,608
"12743",5,3,608
"12744",5,4,608
"12745",6,3,608
"12746",7,10,608
"12747",8,8,608
"12748",9,9,608
"12749",10,NA,608
"12750",11,NA,608
"12751",12,4,608
"12752",12,6,608
"12753",12,13,608
"12754",13,NA,608
"12755",14,6,608
"12756",15,15,608
"12757",16,1,608
"12758",1,6,609
"12759",2,3,609
"12760",3,2,609
"12761",4,14,609
"12762",5,5,609
"12763",6,NA,609
"12764",7,11,609
"12765",8,8,609
"12766",9,1,609
"12767",10,10,609
"12768",11,7,609
"12769",11,14,609
"12770",12,6,609
"12771",12,13,609
"12772",13,12,609
"12773",14,4,609
"12774",14,11,609
"12775",15,1,609
"12776",16,14,609
"12777",1,10,610
"12778",1,12,610
"12779",2,2,610
"12780",3,12,610
"12781",4,5,610
"12782",5,NA,610
"12783",6,12,610
"12784",7,10,610
"12785",8,10,610
"12786",9,9,610
"12787",10,1,610
"12788",10,8,610
"12789",11,NA,610
"12790",12,1,610
"12791",12,3,610
"12792",12,6,610
"12793",12,13,610
"12794",13,12,610
"12795",14,11,610
"12796",15,8,610
"12797",16,16,610
"12798",1,1,611
"12799",2,3,611
"12800",2,12,611
"12801",2,13,611
"12802",2,15,611
"12803",3,NA,611
"12804",4,4,611
"12805",5,5,611
"12806",6,12,611
"12807",7,10,611
"12808",8,8,611
"12809",9,3,611
"12810",10,7,611
"12811",11,14,611
"12812",12,2,611
"12813",12,6,611
"12814",12,13,611
"12815",13,12,611
"12816",14,11,611
"12817",15,NA,611
"12818",16,16,611
"12819",1,1,612
"12820",2,3,612
"12821",2,13,612
"12822",3,2,612
"12823",3,12,612
"12824",4,5,612
"12825",5,2,612
"12826",5,4,612
"12827",6,6,612
"12828",7,7,612
"12829",8,4,612
"12830",9,9,612
"12831",10,11,612
"12832",11,10,612
"12833",12,3,612
"12834",13,NA,612
"12835",14,14,612
"12836",15,3,612
"12837",16,16,612
"12838",1,3,613
"12839",2,3,613
"12840",2,4,613
"12841",2,5,613
"12842",3,2,613
"12843",3,6,613
"12844",4,16,613
"12845",5,2,613
"12846",6,3,613
"12847",6,12,613
"12848",7,11,613
"12849",8,9,613
"12850",8,10,613
"12851",9,8,613
"12852",10,8,613
"12853",11,7,613
"12854",12,6,613
"12855",13,13,613
"12856",14,14,613
"12857",15,15,613
"12858",16,4,613
"12859",1,NA,614
"12860",2,2,614
"12861",3,9,614
"12862",3,15,614
"12863",4,4,614
"12864",5,10,614
"12865",6,12,614
"12866",7,6,614
"12867",8,12,614
"12868",9,NA,614
"12869",10,1,614
"12870",11,10,614
"12871",12,6,614
"12872",13,13,614
"12873",14,10,614
"12874",15,3,614
"12875",16,16,614
"12876",1,1,615
"12877",2,2,615
"12878",3,12,615
"12879",4,14,615
"12880",5,NA,615
"12881",6,12,615
"12882",7,11,615
"12883",8,NA,615
"12884",9,5,615
"12885",10,11,615
"12886",10,14,615
"12887",11,7,615
"12888",11,10,615
"12889",11,14,615
"12890",12,3,615
"12891",12,6,615
"12892",12,15,615
"12893",13,8,615
"12894",14,11,615
"12895",15,12,615
"12896",16,16,615
"12897",1,1,616
"12898",2,5,616
"12899",2,9,616
"12900",3,2,616
"12901",3,9,616
"12902",4,5,616
"12903",5,2,616
"12904",6,10,616
"12905",6,13,616
"12906",6,16,616
"12907",7,7,616
"12908",8,9,616
"12909",9,2,616
"12910",9,14,616
"12911",10,6,616
"12912",10,11,616
"12913",11,10,616
"12914",11,14,616
"12915",12,2,616
"12916",12,13,616
"12917",13,6,616
"12918",13,12,616
"12919",14,11,616
"12920",15,15,616
"12921",16,6,616
"12922",1,9,617
"12923",1,14,617
"12924",2,3,617
"12925",2,4,617
"12926",3,2,617
"12927",3,5,617
"12928",4,2,617
"12929",5,3,617
"12930",6,12,617
"12931",6,13,617
"12932",7,10,617
"12933",8,4,617
"12934",8,9,617
"12935",9,8,617
"12936",10,7,617
"12937",11,14,617
"12938",12,6,617
"12939",13,2,617
"12940",13,6,617
"12941",14,1,617
"12942",14,11,617
"12943",15,15,617
"12944",16,16,617
"12945",1,1,618
"12946",2,2,618
"12947",3,3,618
"12948",4,5,618
"12949",5,4,618
"12950",6,12,618
"12951",7,10,618
"12952",8,9,618
"12953",9,8,618
"12954",10,7,618
"12955",11,11,618
"12956",12,6,618
"12957",12,13,618
"12958",13,12,618
"12959",14,NA,618
"12960",15,4,618
"12961",16,14,618
"12962",1,1,619
"12963",2,3,619
"12964",3,2,619
"12965",3,12,619
"12966",3,15,619
"12967",4,4,619
"12968",5,9,619
"12969",6,12,619
"12970",7,NA,619
"12971",8,11,619
"12972",9,5,619
"12973",9,13,619
"12974",10,7,619
"12975",10,11,619
"12976",11,8,619
"12977",11,10,619
"12978",12,2,619
"12979",12,3,619
"12980",12,6,619
"12981",12,15,619
"12982",13,9,619
"12983",14,14,619
"12984",15,3,619
"12985",15,12,619
"12986",16,16,619
"12987",1,1,620
"12988",2,3,620
"12989",2,5,620
"12990",3,2,620
"12991",3,12,620
"12992",4,4,620
"12993",5,2,620
"12994",5,13,620
"12995",6,12,620
"12996",6,14,620
"12997",7,7,620
"12998",8,8,620
"12999",9,9,620
"13000",10,11,620
"13001",11,14,620
"13002",11,16,620
"13003",12,3,620
"13004",12,6,620
"13005",13,NA,620
"13006",14,11,620
"13007",15,6,620
"13008",16,11,620
"13009",1,16,621
"13010",2,3,621
"13011",3,2,621
"13012",3,6,621
"13013",4,4,621
"13014",5,NA,621
"13015",6,3,621
"13016",6,12,621
"13017",7,11,621
"13018",8,8,621
"13019",9,1,621
"13020",9,16,621
"13021",10,14,621
"13022",11,7,621
"13023",12,6,621
"13024",12,9,621
"13025",12,15,621
"13026",13,6,621
"13027",13,12,621
"13028",14,10,621
"13029",15,5,621
"13030",15,12,621
"13031",16,1,621
"13032",16,9,621
"13033",1,13,622
"13034",1,15,622
"13035",2,13,622
"13036",3,2,622
"13037",3,12,622
"13038",4,NA,622
"13039",5,2,622
"13040",5,3,622
"13041",5,4,622
"13042",6,12,622
"13043",7,10,622
"13044",8,8,622
"13045",9,2,622
"13046",10,7,622
"13047",11,14,622
"13048",12,3,622
"13049",12,6,622
"13050",13,1,622
"13051",13,2,622
"13052",13,16,622
"13053",14,11,622
"13054",15,1,622
"13055",16,NA,622
"13056",1,1,623
"13057",2,NA,623
"13058",3,15,623
"13059",4,5,623
"13060",5,2,623
"13061",5,4,623
"13062",6,NA,623
"13063",7,10,623
"13064",8,8,623
"13065",9,9,623
"13066",10,7,623
"13067",11,11,623
"13068",12,6,623
"13069",12,13,623
"13070",13,NA,623
"13071",14,10,623
"13072",15,NA,623
"13073",16,16,623
"13074",1,7,624
"13075",2,3,624
"13076",3,2,624
"13077",4,5,624
"13078",4,15,624
"13079",5,4,624
"13080",6,NA,624
"13081",7,NA,624
"13082",8,NA,624
"13083",9,16,624
"13084",10,8,624
"13085",11,14,624
"13086",12,12,624
"13087",13,6,624
"13088",14,11,624
"13089",15,4,624
"13090",16,9,624
"13091",1,1,625
"13092",2,2,625
"13093",3,12,625
"13094",4,4,625
"13095",5,5,625
"13096",6,12,625
"13097",7,7,625
"13098",8,NA,625
"13099",9,8,625
"13100",9,13,625
"13101",10,16,625
"13102",11,14,625
"13103",12,3,625
"13104",12,6,625
"13105",12,13,625
"13106",13,12,625
"13107",13,16,625
"13108",14,11,625
"13109",15,15,625
"13110",16,13,625
"13111",1,1,626
"13112",2,2,626
"13113",3,3,626
"13114",4,5,626
"13115",5,11,626
"13116",6,6,626
"13117",7,11,626
"13118",8,9,626
"13119",9,8,626
"13120",10,7,626
"13121",10,11,626
"13122",11,5,626
"13123",11,10,626
"13124",11,14,626
"13125",12,12,626
"13126",13,13,626
"13127",14,11,626
"13128",15,15,626
"13129",16,16,626
"13130",1,7,627
"13131",2,3,627
"13132",3,2,627
"13133",3,12,627
"13134",4,5,627
"13135",4,15,627
"13136",4,16,627
"13137",5,3,627
"13138",5,4,627
"13139",6,6,627
"13140",7,10,627
"13141",7,12,627
"13142",8,9,627
"13143",8,10,627
"13144",9,8,627
"13145",10,7,627
"13146",10,8,627
"13147",10,11,627
"13148",10,12,627
"13149",11,8,627
"13150",11,10,627
"13151",12,3,627
"13152",12,10,627
"13153",13,13,627
"13154",14,14,627
"13155",15,4,627
"13156",16,NA,627
"13157",1,1,628
"13158",2,2,628
"13159",3,3,628
"13160",4,7,628
"13161",5,5,628
"13162",6,6,628
"13163",7,4,628
"13164",7,10,628
"13165",8,9,628
"13166",8,10,628
"13167",8,11,628
"13168",9,8,628
"13169",9,16,628
"13170",10,7,628
"13171",10,8,628
"13172",10,11,628
"13173",11,8,628
"13174",11,10,628
"13175",12,12,628
"13176",13,13,628
"13177",14,14,628
"13178",15,15,628
"13179",16,NA,628
"13180",1,1,629
"13181",2,5,629
"13182",3,3,629
"13183",4,13,629
"13184",5,NA,629
"13185",6,12,629
"13186",7,11,629
"13187",8,8,629
"13188",9,9,629
"13189",10,11,629
"13190",10,13,629
"13191",11,7,629
"13192",11,10,629
"13193",12,6,629
"13194",13,4,629
"13195",14,11,629
"13196",15,15,629
"13197",16,13,629
"13198",1,7,630
"13199",2,5,630
"13200",3,7,630
"13201",4,5,630
"13202",5,2,630
"13203",5,4,630
"13204",6,12,630
"13205",6,13,630
"13206",7,3,630
"13207",8,9,630
"13208",8,11,630
"13209",9,10,630
"13210",10,7,630
"13211",10,9,630
"13212",10,11,630
"13213",11,8,630
"13214",11,10,630
"13215",11,14,630
"13216",12,6,630
"13217",13,6,630
"13218",14,11,630
"13219",15,15,630
"13220",16,16,630
"13221",1,1,631
"13222",2,2,631
"13223",3,NA,631
"13224",4,4,631
"13225",5,5,631
"13226",6,3,631
"13227",6,12,631
"13228",6,13,631
"13229",7,7,631
"13230",8,9,631
"13231",9,8,631
"13232",10,11,631
"13233",11,10,631
"13234",12,6,631
"13235",13,6,631
"13236",14,11,631
"13237",15,15,631
"13238",16,16,631
"13239",1,1,632
"13240",2,2,632
"13241",3,6,632
"13242",4,NA,632
"13243",5,5,632
"13244",6,3,632
"13245",6,12,632
"13246",6,13,632
"13247",7,7,632
"13248",8,8,632
"13249",9,4,632
"13250",10,11,632
"13251",11,10,632
"13252",12,6,632
"13253",12,13,632
"13254",13,6,632
"13255",13,12,632
"13256",14,14,632
"13257",15,3,632
"13258",16,16,632
"13259",1,1,633
"13260",2,3,633
"13261",2,12,633
"13262",3,2,633
"13263",3,5,633
"13264",4,5,633
"13265",5,4,633
"13266",6,13,633
"13267",7,11,633
"13268",8,9,633
"13269",9,8,633
"13270",10,11,633
"13271",11,7,633
"13272",12,13,633
"13273",13,6,633
"13274",13,12,633
"13275",13,15,633
"13276",14,14,633
"13277",15,NA,633
"13278",16,16,633
"13279",1,1,634
"13280",2,2,634
"13281",3,3,634
"13282",4,4,634
"13283",5,5,634
"13284",6,12,634
"13285",6,13,634
"13286",7,7,634
"13287",8,9,634
"13288",9,NA,634
"13289",10,11,634
"13290",11,10,634
"13291",11,14,634
"13292",12,6,634
"13293",12,13,634
"13294",13,6,634
"13295",13,12,634
"13296",14,11,634
"13297",15,15,634
"13298",16,16,634
"13299",1,1,635
"13300",2,3,635
"13301",3,NA,635
"13302",4,5,635
"13303",5,4,635
"13304",6,NA,635
"13305",7,11,635
"13306",8,9,635
"13307",8,11,635
"13308",8,15,635
"13309",9,8,635
"13310",10,4,635
"13311",11,6,635
"13312",11,7,635
"13313",11,14,635
"13314",12,13,635
"13315",13,12,635
"13316",14,11,635
"13317",15,8,635
"13318",16,10,635
"13319",1,15,636
"13320",2,5,636
"13321",3,15,636
"13322",4,5,636
"13323",5,2,636
"13324",5,4,636
"13325",5,11,636
"13326",6,12,636
"13327",7,7,636
"13328",8,8,636
"13329",9,9,636
"13330",10,11,636
"13331",11,5,636
"13332",11,10,636
"13333",12,6,636
"13334",13,13,636
"13335",14,14,636
"13336",15,1,636
"13337",15,3,636
"13338",16,16,636
"13339",1,1,637
"13340",2,3,637
"13341",2,5,637
"13342",3,2,637
"13343",3,12,637
"13344",4,5,637
"13345",5,2,637
"13346",5,4,637
"13347",5,9,637
"13348",6,12,637
"13349",6,13,637
"13350",7,8,637
"13351",7,10,637
"13352",8,9,637
"13353",8,11,637
"13354",9,5,637
"13355",9,8,637
"13356",10,11,637
"13357",11,8,637
"13358",11,10,637
"13359",11,14,637
"13360",12,6,637
"13361",13,6,637
"13362",14,NA,637
"13363",15,15,637
"13364",16,16,637
"13365",1,12,638
"13366",2,5,638
"13367",3,9,638
"13368",4,5,638
"13369",5,2,638
"13370",6,12,638
"13371",6,16,638
"13372",7,12,638
"13373",8,8,638
"13374",9,3,638
"13375",10,11,638
"13376",11,10,638
"13377",12,1,638
"13378",12,6,638
"13379",12,13,638
"13380",13,15,638
"13381",14,14,638
"13382",15,13,638
"13383",16,NA,638
"13384",1,NA,639
"13385",2,3,639
"13386",2,12,639
"13387",3,2,639
"13388",3,6,639
"13389",3,12,639
"13390",4,5,639
"13391",5,4,639
"13392",6,3,639
"13393",6,12,639
"13394",6,13,639
"13395",7,10,639
"13396",8,1,639
"13397",9,9,639
"13398",10,7,639
"13399",11,NA,639
"13400",12,2,639
"13401",12,3,639
"13402",12,16,639
"13403",13,6,639
"13404",13,8,639
"13405",14,11,639
"13406",15,15,639
"13407",16,12,639
"13408",1,1,640
"13409",2,2,640
"13410",3,7,640
"13411",4,NA,640
"13412",5,4,640
"13413",6,11,640
"13414",6,15,640
"13415",7,3,640
"13416",7,10,640
"13417",8,14,640
"13418",9,9,640
"13419",10,7,640
"13420",10,11,640
"13421",11,10,640
"13422",11,14,640
"13423",12,12,640
"13424",13,13,640
"13425",14,11,640
"13426",15,6,640
"13427",16,16,640
"13428",1,1,641
"13429",2,2,641
"13430",3,3,641
"13431",4,5,641
"13432",5,4,641
"13433",6,12,641
"13434",6,13,641
"13435",7,11,641
"13436",8,9,641
"13437",8,16,641
"13438",9,8,641
"13439",10,11,641
"13440",10,16,641
"13441",11,7,641
"13442",11,10,641
"13443",12,6,641
"13444",12,13,641
"13445",13,6,641
"13446",14,14,641
"13447",15,15,641
"13448",16,8,641
"13449",1,1,642
"13450",2,3,642
"13451",2,4,642
"13452",3,2,642
"13453",4,NA,642
"13454",5,5,642
"13455",6,6,642
"13456",7,NA,642
"13457",8,11,642
"13458",9,8,642
"13459",10,7,642
"13460",10,8,642
"13461",11,8,642
"13462",11,14,642
"13463",11,15,642
"13464",12,13,642
"13465",13,12,642
"13466",14,11,642
"13467",15,11,642
"13468",16,16,642
"13469",1,1,643
"13470",2,5,643
"13471",3,12,643
"13472",3,15,643
"13473",3,16,643
"13474",4,5,643
"13475",5,NA,643
"13476",6,6,643
"13477",7,11,643
"13478",8,3,643
"13479",9,9,643
"13480",10,11,643
"13481",10,12,643
"13482",11,7,643
"13483",11,14,643
"13484",12,3,643
"13485",12,10,643
"13486",13,13,643
"13487",14,11,643
"13488",15,2,643
"13489",15,3,643
"13490",16,4,643
"13491",1,1,644
"13492",2,NA,644
"13493",3,6,644
"13494",3,13,644
"13495",4,5,644
"13496",5,4,644
"13497",6,3,644
"13498",6,12,644
"13499",7,10,644
"13500",7,11,644
"13501",8,9,644
"13502",9,8,644
"13503",10,7,644
"13504",10,11,644
"13505",11,10,644
"13506",11,14,644
"13507",12,2,644
"13508",12,6,644
"13509",12,13,644
"13510",13,11,644
"13511",13,12,644
"13512",14,11,644
"13513",15,15,644
"13514",16,16,644
"13515",1,10,645
"13516",2,3,645
"13517",3,2,645
"13518",4,4,645
"13519",5,NA,645
"13520",6,3,645
"13521",6,12,645
"13522",7,7,645
"13523",8,8,645
"13524",9,9,645
"13525",10,1,645
"13526",11,1,645
"13527",12,6,645
"13528",13,2,645
"13529",13,16,645
"13530",14,14,645
"13531",15,5,645
"13532",16,13,645
"13533",1,NA,646
"13534",2,2,646
"13535",3,6,646
"13536",3,14,646
"13537",4,8,646
"13538",5,5,646
"13539",6,NA,646
"13540",7,10,646
"13541",8,4,646
"13542",9,9,646
"13543",10,7,646
"13544",10,11,646
"13545",10,14,646
"13546",11,10,646
"13547",12,6,646
"13548",12,13,646
"13549",13,1,646
"13550",13,12,646
"13551",14,3,646
"13552",14,10,646
"13553",14,11,646
"13554",15,15,646
"13555",16,16,646
"13556",1,1,647
"13557",2,3,647
"13558",2,5,647
"13559",2,14,647
"13560",3,2,647
"13561",3,6,647
"13562",3,12,647
"13563",3,16,647
"13564",4,5,647
"13565",4,7,647
"13566",5,2,647
"13567",5,4,647
"13568",6,3,647
"13569",7,4,647
"13570",7,10,647
"13571",7,11,647
"13572",8,9,647
"13573",9,NA,647
"13574",10,7,647
"13575",10,14,647
"13576",11,7,647
"13577",11,14,647
"13578",12,3,647
"13579",12,6,647
"13580",12,13,647
"13581",13,NA,647
"13582",14,2,647
"13583",14,10,647
"13584",14,11,647
"13585",15,15,647
"13586",16,3,647
"13587",1,16,648
"13588",2,3,648
"13589",2,13,648
"13590",3,2,648
"13591",4,4,648
"13592",5,5,648
"13593",6,9,648
